orig_split,cls,src,rawkey,name,path,w,h,fmt,mode,short
train,nofire,unsplash,kristaps-ungurs,kristaps-ungurs-rWBJBGLzJAw-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kristaps-ungurs-rWBJBGLzJAw-unsplash.jpg,5464,3640,JPEG,RGB,3640
train,nofire,unsplash,kristaps-ungurs,kristaps-ungurs-t2sg-wNpK6U-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kristaps-ungurs-t2sg-wNpK6U-unsplash.jpg,4436,5545,JPEG,RGB,4436
train,nofire,unsplash,kristaps-ungurs,kristaps-ungurs-vJ6gaQk_eIs-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kristaps-ungurs-vJ6gaQk_eIs-unsplash.jpg,3640,5464,JPEG,RGB,3640
train,nofire,unsplash,kristaps-ungurs,kristaps-ungurs-wIEX2lI5j4A-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kristaps-ungurs-wIEX2lI5j4A-unsplash.jpg,3486,5233,JPEG,RGB,3486
train,nofire,unsplash,kristina-zeleski,kristina-zeleski-CcyWBkcVaxM-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kristina-zeleski-CcyWBkcVaxM-unsplash.jpg,4032,3024,JPEG,RGB,3024
train,nofire,unsplash,kurt-van,kurt-van-krieken-VKrrZKWKYAo-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kurt-van-krieken-VKrrZKWKYAo-unsplash.jpg,3099,4648,JPEG,RGB,3099
train,nofire,unsplash,kurt-von,kurt-von-jNN9eZdPC5M-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kurt-von-jNN9eZdPC5M-unsplash.jpg,3992,2992,JPEG,RGB,2992
train,nofire,unsplash,kyle-mesdag,kyle-mesdag-2tUhwqRmXns-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kyle-mesdag-2tUhwqRmXns-unsplash.jpg,4000,3000,JPEG,RGB,3000
train,nofire,unsplash,kyle-peyton,kyle-peyton-iMqq7PoyL0M-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kyle-peyton-iMqq7PoyL0M-unsplash.jpg,2915,3644,JPEG,RGB,2915
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-1YyuJxUG_R8-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-1YyuJxUG_R8-unsplash.jpg,4608,2592,JPEG,RGB,2592
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-2ui_UtznZ2g-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-2ui_UtznZ2g-unsplash.jpg,2560,1440,JPEG,RGB,1440
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-31hELUX_Rk0-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-31hELUX_Rk0-unsplash.jpg,4608,2437,JPEG,RGB,2437
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-3UysRR0fVIk-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-3UysRR0fVIk-unsplash.jpg,4608,2592,JPEG,RGB,2592
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-4ebLGN1H8iQ-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-4ebLGN1H8iQ-unsplash.jpg,4896,2752,JPEG,RGB,2752
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-5FqCd-jDV10-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-5FqCd-jDV10-unsplash.jpg,2560,1440,JPEG,RGB,1440
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-5kErrSVZEm4-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-5kErrSVZEm4-unsplash.jpg,4896,2752,JPEG,RGB,2752
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-9SUnsAl3koo-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-9SUnsAl3koo-unsplash.jpg,4896,2752,JPEG,RGB,2752
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-AsCZJR42I24-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-AsCZJR42I24-unsplash.jpg,4580,2574,JPEG,RGB,2574
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-B3NJXFtYzew-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-B3NJXFtYzew-unsplash.jpg,4896,2752,JPEG,RGB,2752
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-BFOcxk9FQEw-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-BFOcxk9FQEw-unsplash.jpg,4259,2398,JPEG,RGB,2398
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-BbPiBs0CPv4-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-BbPiBs0CPv4-unsplash.jpg,6000,4000,JPEG,RGB,4000
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-Cw-pbtoAYn4-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-Cw-pbtoAYn4-unsplash.jpg,4896,2399,JPEG,RGB,2399
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-ECFfcKlXaiA-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-ECFfcKlXaiA-unsplash.jpg,4608,2592,JPEG,RGB,2592
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-FHsBhWjPLxg-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-FHsBhWjPLxg-unsplash.jpg,4216,2372,JPEG,RGB,2372
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-Fiy_aYeob1c-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-Fiy_aYeob1c-unsplash.jpg,4608,2592,JPEG,RGB,2592
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-GSU1GRuF0Q4-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-GSU1GRuF0Q4-unsplash.jpg,4896,2752,JPEG,RGB,2752
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-HDky3rJfwls-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-HDky3rJfwls-unsplash.jpg,4216,2372,JPEG,RGB,2372
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-HSFyO6DkOqQ-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-HSFyO6DkOqQ-unsplash.jpg,4608,2592,JPEG,RGB,2592
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-J_fOJFtCCC0-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-J_fOJFtCCC0-unsplash.jpg,4608,2592,JPEG,RGB,2592
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-K7brnUOXtWc-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-K7brnUOXtWc-unsplash.jpg,4361,2530,JPEG,RGB,2530
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-KS8B-1XKyrY-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-KS8B-1XKyrY-unsplash.jpg,5869,3913,JPEG,RGB,3913
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-MZEn2BigCaA-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-MZEn2BigCaA-unsplash.jpg,4608,2592,JPEG,RGB,2592
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-R-NvndFpa9I-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-R-NvndFpa9I-unsplash.jpg,4700,2563,JPEG,RGB,2563
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-RoUhvO7lHg4-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-RoUhvO7lHg4-unsplash.jpg,4378,2463,JPEG,RGB,2463
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-SpF32SKdx2E-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-SpF32SKdx2E-unsplash.jpg,3909,5863,JPEG,RGB,3909
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-U4h6qSZyHDw-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-U4h6qSZyHDw-unsplash.jpg,4608,2592,JPEG,RGB,2592
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-UWjYnPFvGCM-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-UWjYnPFvGCM-unsplash.jpg,4896,2752,JPEG,RGB,2752
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-Um4CaFfdlpU-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-Um4CaFfdlpU-unsplash.jpg,4608,2592,JPEG,RGB,2592
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-VOyHZUbt4Fc-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-VOyHZUbt4Fc-unsplash.jpg,6000,4000,JPEG,RGB,4000
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-YrX58BQLNfY-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-YrX58BQLNfY-unsplash.jpg,4829,2714,JPEG,RGB,2714
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-d-tSNrD9pGA-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-d-tSNrD9pGA-unsplash.jpg,6000,3751,JPEG,RGB,3751
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-jABfUl1JYis-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-jABfUl1JYis-unsplash.jpg,4608,2592,JPEG,RGB,2592
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-k58gUCTJwX8-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-k58gUCTJwX8-unsplash.jpg,4608,2592,JPEG,RGB,2592
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-myeTzTYc9ok-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-myeTzTYc9ok-unsplash.jpg,4608,2592,JPEG,RGB,2592
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-oegVwnc5YFA-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-oegVwnc5YFA-unsplash.jpg,4608,2592,JPEG,RGB,2592
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-ohRlkFvO5e8-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-ohRlkFvO5e8-unsplash.jpg,4608,2592,JPEG,RGB,2592
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-qMH6mosLwJc-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-qMH6mosLwJc-unsplash.jpg,4896,2752,JPEG,RGB,2752
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-qzy13pTnzVY-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-qzy13pTnzVY-unsplash.jpg,4608,2592,JPEG,RGB,2592
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-rRD5EIf2Zt8-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-rRD5EIf2Zt8-unsplash.jpg,4896,2752,JPEG,RGB,2752
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-wBLTmclJy4E-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-wBLTmclJy4E-unsplash.jpg,2560,1440,JPEG,RGB,1440
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-wHNtB95ih3Y-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-wHNtB95ih3Y-unsplash.jpg,4608,2592,JPEG,RGB,2592
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-wjzDedDtd94-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-wjzDedDtd94-unsplash.jpg,4216,2372,JPEG,RGB,2372
train,nofire,unsplash,kym-mackinnon,kym-mackinnon-zDzcaysJlkQ-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/kym-mackinnon-zDzcaysJlkQ-unsplash.jpg,4896,2663,JPEG,RGB,2663
train,nofire,unsplash,lance-asper,lance-asper-I-y2ZUR_1GA-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/lance-asper-I-y2ZUR_1GA-unsplash.jpg,3908,2195,JPEG,RGB,2195
train,nofire,unsplash,lance-asper,lance-asper-oJv439U1yW4-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/lance-asper-oJv439U1yW4-unsplash.jpg,3935,2210,JPEG,RGB,2210
train,nofire,unsplash,laura-lefurgey,laura-lefurgey-smith-EPmvy-Ql4U0-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/laura-lefurgey-smith-EPmvy-Ql4U0-unsplash.jpg,4343,3264,JPEG,RGB,3264
train,nofire,unsplash,laura-lefurgey,laura-lefurgey-smith-pV69pG9YeEw-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/laura-lefurgey-smith-pV69pG9YeEw-unsplash.jpg,4508,2661,JPEG,RGB,2661
train,nofire,unsplash,layne-lawson,layne-lawson-ahjVRHrS07o-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/layne-lawson-ahjVRHrS07o-unsplash.jpg,3999,2998,JPEG,RGB,2998
train,nofire,unsplash,lefty-kasdaglis,lefty-kasdaglis-H_0QzH3tBiM-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/lefty-kasdaglis-H_0QzH3tBiM-unsplash.jpg,7009,3943,JPEG,RGB,3943
train,nofire,unsplash,lennart-heim,lennart-heim-ldz-H1VyrEo-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/lennart-heim-ldz-H1VyrEo-unsplash.jpg,2895,3862,JPEG,RGB,2895
train,nofire,unsplash,leohoho-9VDgeN4xI1M,leohoho-9VDgeN4xI1M-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/leohoho-9VDgeN4xI1M-unsplash.jpg,6000,4000,JPEG,RGB,4000
train,nofire,unsplash,leon-wu,leon-wu-wl8O5p94e_8-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/leon-wu-wl8O5p94e_8-unsplash.jpg,4000,6000,JPEG,RGB,4000
train,nofire,unsplash,leslie-cross,leslie-cross-hO9CKGCnB-M-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/leslie-cross-hO9CKGCnB-M-unsplash.jpg,5184,3456,JPEG,RGB,3456
train,nofire,unsplash,levi-bare,levi-bare-fVpCWcX70ns-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/levi-bare-fVpCWcX70ns-unsplash.jpg,3919,2937,JPEG,RGB,2937
train,nofire,unsplash,levi-bare,levi-bare-sxZ4wOoQ2io-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/levi-bare-sxZ4wOoQ2io-unsplash.jpg,6000,4000,JPEG,RGB,4000
train,nofire,unsplash,levi-bare,levi-bare-xCfHL21VpDk-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/levi-bare-xCfHL21VpDk-unsplash.jpg,6000,4000,JPEG,RGB,4000
train,nofire,unsplash,levi-morsy,levi-morsy-HPeyuY6SrUw-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/levi-morsy-HPeyuY6SrUw-unsplash.jpg,4592,3056,JPEG,RGB,3056
train,nofire,unsplash,lewis-latham,lewis-latham-0huRqQjz81A-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/lewis-latham-0huRqQjz81A-unsplash.jpg,3992,2992,JPEG,RGB,2992
train,nofire,unsplash,lewis-latham,lewis-latham-gugOBBZxty4-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/lewis-latham-gugOBBZxty4-unsplash.jpg,3992,2992,JPEG,RGB,2992
train,nofire,unsplash,lightscape-LRQsyNQL1TE,lightscape-LRQsyNQL1TE-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/lightscape-LRQsyNQL1TE-unsplash.jpg,4945,3274,JPEG,RGB,3274
train,nofire,unsplash,lili-kovac,lili-kovac-JonGFaeFPgg-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/lili-kovac-JonGFaeFPgg-unsplash.jpg,6000,4000,JPEG,RGB,4000
train,nofire,unsplash,lili-kovac,lili-kovac-iE2UNgYQ42g-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/lili-kovac-iE2UNgYQ42g-unsplash.jpg,3723,4654,JPEG,RGB,3723
train,nofire,unsplash,lina-loos,lina-loos-04-C1NZk1hE-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/lina-loos-04-C1NZk1hE-unsplash.jpg,5611,3741,JPEG,RGB,3741
train,nofire,unsplash,linas-bam,linas-bam-q1X6ADPZl4w-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/linas-bam-q1X6ADPZl4w-unsplash.jpg,4000,2667,JPEG,RGB,2667
train,nofire,unsplash,linas-bam,linas-bam-q_873ymLjS4-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/linas-bam-q_873ymLjS4-unsplash.jpg,4000,2604,JPEG,RGB,2604
train,nofire,unsplash,linda-xu,linda-xu-ASgVWPhURiI-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/linda-xu-ASgVWPhURiI-unsplash.jpg,3264,4928,JPEG,RGB,3264
train,nofire,unsplash,liuguangxi-r,liuguangxi-r-uXQdIDsQ8-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/liuguangxi-r-uXQdIDsQ8-unsplash.jpg,8256,6192,JPEG,RGB,6192
train,nofire,unsplash,lobostudio-hamburg,lobostudio-hamburg-E3rMBrxqKRo-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/lobostudio-hamburg-E3rMBrxqKRo-unsplash.jpg,5616,3744,JPEG,RGB,3744
train,nofire,unsplash,loic-furhoff,loic-furhoff-3wy-uqOBJtY-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/loic-furhoff-3wy-uqOBJtY-unsplash.jpg,5834,3889,JPEG,RGB,3889
train,nofire,unsplash,lorenzo-spoleti,lorenzo-spoleti-FXEWwXMCq3I-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/lorenzo-spoleti-FXEWwXMCq3I-unsplash.jpg,6000,4000,JPEG,RGB,4000
train,nofire,unsplash,lou-levit,lou-levit-0lHIMPhRtN8-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/lou-levit-0lHIMPhRtN8-unsplash.jpg,4793,3195,JPEG,RGB,3195
train,nofire,unsplash,luc-tribolet,luc-tribolet-aBe82hRak8w-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/luc-tribolet-aBe82hRak8w-unsplash.jpg,4509,2699,JPEG,RGB,2699
train,nofire,unsplash,luc-tribolet,luc-tribolet-b8bT1_ded84-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/luc-tribolet-b8bT1_ded84-unsplash.jpg,4002,2870,JPEG,RGB,2870
train,nofire,unsplash,luca-bravo,luca-bravo-A-fubu9QJxE-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/luca-bravo-A-fubu9QJxE-unsplash.jpg,5937,3958,JPEG,RGB,3958
train,nofire,unsplash,luca-bravo,luca-bravo-SgtU7sK6oP4-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/luca-bravo-SgtU7sK6oP4-unsplash.jpg,6000,4000,JPEG,RGB,4000
train,nofire,unsplash,luca-ic_L3GISq5Q,luca-ic_L3GISq5Q-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/luca-ic_L3GISq5Q-unsplash.jpg,5472,3648,JPEG,RGB,3648
train,nofire,unsplash,luca-merz,luca-merz-PGpW4YNbzIk-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/luca-merz-PGpW4YNbzIk-unsplash.jpg,3000,4000,JPEG,RGB,3000
train,nofire,unsplash,lucas-ludwig,lucas-ludwig-SRdFJC0Xblc-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/lucas-ludwig-SRdFJC0Xblc-unsplash.jpg,3959,5938,JPEG,RGB,3959
train,nofire,unsplash,lucian-dachman,lucian-dachman-Nlyae10NH7k-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/lucian-dachman-Nlyae10NH7k-unsplash.jpg,3840,2559,JPEG,RGB,2559
train,nofire,unsplash,luis-gherasim,luis-gherasim-hYbkqbiEVDg-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/luis-gherasim-hYbkqbiEVDg-unsplash.jpg,4000,3000,JPEG,RGB,3000
train,nofire,unsplash,lukas-mann,lukas-mann-Ixqn51tPfSM-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/lukas-mann-Ixqn51tPfSM-unsplash.jpg,5000,3333,JPEG,RGB,3333
train,nofire,unsplash,lukas-tennie,lukas-tennie-184vJIldaHw-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/lukas-tennie-184vJIldaHw-unsplash.jpg,4928,3264,JPEG,RGB,3264
train,nofire,unsplash,luke-baard,luke-baard-Cx2i30bytTo-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/luke-baard-Cx2i30bytTo-unsplash.jpg,4000,2250,JPEG,RGB,2250
train,nofire,unsplash,luke-baard,luke-baard-DdNyljNFYX4-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/luke-baard-DdNyljNFYX4-unsplash.jpg,4000,2250,JPEG,RGB,2250
train,nofire,unsplash,luke-baard,luke-baard-xR6qUaDRjOE-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/luke-baard-xR6qUaDRjOE-unsplash.jpg,4000,2250,JPEG,RGB,2250
